source_file,page_num,type,term,definition,canonical_id,raw_text,confidence
Federal Decree by Law No. (8) of 2017 Concerning Value-Added Tax (VAT).pdf,7,term_definition,Tax Group,Two or more Persons registered at the Authority as a single,tax_group,Tax Group : Two or more Persons registered at the Authority as a single,0.98
Federal Decree by Law No. (8) of 2017 Concerning Value-Added Tax (VAT).pdf,7,term_definition,Pure Hydrocarbons,"Any type of various pure compounds of a chemical formula
composed only of hydrogen and carbon (Cx Hy).",pure_hydrocarbons,"Pure Hydrocarbons : Any type of various pure compounds of a chemical formula
composed only of hydrogen and carbon (Cx Hy).",0.98
Federal Decree by Law No. (8) of 2017 Concerning Value-Added Tax (VAT).pdf,7,term_definition,Tax Evasion,"The person's use of illegal means which cause reducing the
amount of the Due Tax, the non-payment thereof, or the
refund of a Tax that such Person is not entitled to refund.",tax_evasion,"Tax Evasion : The person's use of illegal means which cause reducing the
amount of the Due Tax, the non-payment thereof, or the
refund of a Tax that such Person is not entitled to refund.",0.98
Federal Decree by Law No. (8) of 2017 Concerning Value-Added Tax (VAT).pdf,7,term_definition,Tax Audit,"An action made by the Authority to audit business records or
any information, data or commodities related to a Person so
as to verify the fulfillment of their obligations, pursuant to
the provisions of this Decree-Law or the Tax Procedures",tax_audit,"Tax Audit : An action made by the Authority to audit business records or
any information, data or commodities related to a Person so
as to verify the fulfillment of their obligations, pursuant to
the provisions of this Decree-Law or the Tax Procedures",0.98
Federal Decree by Law No. (8) of 2017 Concerning Value-Added Tax (VAT).pdf,7,term_definition,Tax Assessment,Means the Tax Assessment as defined in the Tax Procedures,tax_assessment,Tax Assessment : Means the Tax Assessment as defined in the Tax Procedures,0.98
Federal Decree by Law No. (8) of 2017 Concerning Value-Added Tax (VAT).pdf,7,term_definition,Voluntary Disclosure,"A form prepared by the Authority whereby the Taxpayer
notifies the Authority of any errors or omissions in the Tax",voluntary_disclosure,"Voluntary Disclosure : A form prepared by the Authority whereby the Taxpayer
notifies the Authority of any errors or omissions in the Tax",0.98
Federal Decree by Law No. (8) of 2017 Concerning Value-Added Tax (VAT).pdf,8,citation,,,federal_decree_law_2017,Federal Decree-Law of 2017 on Value-Added Tax (VAT) 8,0.95
Federal Decree by Law No. (8) of 2017 Concerning Value-Added Tax (VAT).pdf,8,citation,,,2017_7_2017,No. (7) of 2017,0.95
Federal Decree by Law No. (8) of 2017 Concerning Value-Added Tax (VAT).pdf,8,term_definition,Tax Procedures Law,"Federal Law No. (7) of 2017, on Tax Procedures, as
amended, and any federal law superseding the same.
E-invoicing System : An electronic system specifically used for issuing, sending,
exchange and sharing of the details of invoice and credit
note according to the legislation regulating the tax
procedures.",tax_procedures_law,"Tax Procedures Law : Federal Law No. (7) of 2017, on Tax Procedures, as
amended, and any federal law superseding the same.
E-invoicing System : An electronic system specifically used for issuing, sending,
exchange and sharing of the details of invoice and credit
note according to the legislation regulating the tax
procedures.",0.98
Federal Decree by Law No. (8) of 2017 Concerning Value-Added Tax (VAT).pdf,8,term_definition,Electronic Invoice,"An invoice that is issued, sent and received in a structured
electronic format that enables automated and electronic
processing, according to the e-invoicing system.",electronic_invoice,"Electronic Invoice : An invoice that is issued, sent and received in a structured
electronic format that enables automated and electronic
processing, according to the e-invoicing system.",0.98
Federal Decree by Law No. (8) of 2017 Concerning Value-Added Tax (VAT).pdf,8,term_definition,Electronic Credit Note,"A credit note that is issued, sent and received in a structured
electronic format that enables automated and electronic
processing, according to the e-invoicing system.",electronic_credit_note,"Electronic Credit Note : A credit note that is issued, sent and received in a structured
electronic format that enables automated and electronic
processing, according to the e-invoicing system.",0.98
Federal Decree by Law No. (8) of 2017 Concerning Value-Added Tax (VAT).pdf,8,term_definition,"Scope of the Tax
The Tax shall be levied on","1. Every taxable supply and deemed supply carried out by the taxable person.
2. Importation of the relevant goods except for what is specified by the Executive",scope_of_the_tax_the_tax_shall_be_levied_on,"Scope of the Tax
The Tax shall be levied on : 1. Every taxable supply and deemed supply carried out by the taxable person.
2. Importation of the relevant goods except for what is specified by the Executive",0.98
Federal Decree by Law No. (8) of 2017 Concerning Value-Added Tax (VAT).pdf,9,citation,,,federal_decree_law_2017,Federal Decree-Law of 2017 on Value-Added Tax (VAT) 9,0.95
Federal Decree by Law No. (8) of 2017 Concerning Value-Added Tax (VAT).pdf,9,term_definition,"Tax
The responsibility for the levied tax shall fall on the following",1. The taxable person that makes any supply set forth in Clause (1) of Article (2) of this,tax_the_responsibility_for_the_levied_tax_shall_fall_on_the_following,"Tax
The responsibility for the levied tax shall fall on the following : 1. The taxable person that makes any supply set forth in Clause (1) of Article (2) of this",0.98
Federal Decree by Law No. (8) of 2017 Concerning Value-Added Tax (VAT).pdf,9,term_definition,"Supply of Goods
The following shall be considered a supply of Goods","1. Transfer of ownership of the Goods or the right to dispose thereof to another Person, as
determined by the Executive Regulations of this Decree-Law.
2. Concluding an agreement between two or more parties, which entails the transfer of",supply_of_goods_the_following_shall_be_considered_a_supply_of_goods,"Supply of Goods
The following shall be considered a supply of Goods : 1. Transfer of ownership of the Goods or the right to dispose thereof to another Person, as
determined by the Executive Regulations of this Decree-Law.
2. Concluding an agreement between two or more parties, which entails the transfer of",0.98
Federal Decree by Law No. (8) of 2017 Concerning Value-Added Tax (VAT).pdf,10,citation,,,federal_decree_law_2017,Federal Decree-Law of 2017 on Value-Added Tax (VAT) 10,0.95
Federal Decree by Law No. (8) of 2017 Concerning Value-Added Tax (VAT).pdf,11,citation,,,federal_decree_law_2017,Federal Decree-Law of 2017 on Value-Added Tax (VAT) 11,0.95
Federal Decree by Law No. (8) of 2017 Concerning Value-Added Tax (VAT).pdf,11,term_definition,"Cases of Deemed Supply
The following cases shall be regarded as deemed supply","1. Supply of goods or services forming the whole assets of the taxable person or part thereof,
but such goods or services no longer form part of the assets, provided that the supply is
made for no consideration.
2. Transfer of goods forming part of the business assets of a taxable person in the State to his
business in one of the applying states, or from the taxable person's business in an applying
state to his business in the State, except in the case where such transfer is:
a. deemed temporary pursuant to the Customs Legislation.
b. made as part of another taxable supply of such goods.
3. Supply of goods or services for which input tax may be recovered but they have been used
in whole or in part for purposes other than the business, and such supply shall be regarded
as deemed supply within the limits of use for non-business purposes.
4. Goods and services owned by the taxable person at the date of cancellation of tax
registration.",cases_of_deemed_supply_the_following_cases_shall_be_regarded_as_deemed_supply,"Cases of Deemed Supply
The following cases shall be regarded as deemed supply : 1. Supply of goods or services forming the whole assets of the taxable person or part thereof,
but such goods or services no longer form part of the assets, provided that the supply is
made for no consideration.
2. Transfer of goods forming part of the business assets of a taxable person in the State to his
business in one of the applying states, or from the taxable person's business in an applying
state to his business in the State, except in the case where such transfer is:
a. deemed temporary pursuant to the Customs Legislation.
b. made as part of another taxable supply of such goods.
3. Supply of goods or services for which input tax may be recovered but they have been used
in whole or in part for purposes other than the business, and such supply shall be regarded
as deemed supply within the limits of use for non-business purposes.
4. Goods and services owned by the taxable person at the date of cancell",0.98
Federal Decree by Law No. (8) of 2017 Concerning Value-Added Tax (VAT).pdf,11,term_definition,"Supply
The supply shall not be regarded as deemed supply in the following cases","1. If the amount of the input tax for the related goods and services is not refunded.
2. If the supply is an exempted supply.
3. If the refunded input tax on the goods and services is adjusted in accordance with the",supply_the_supply_shall_not_be_regarded_as_deemed_supply_in_the_following_cases,"Supply
The supply shall not be regarded as deemed supply in the following cases : 1. If the amount of the input tax for the related goods and services is not refunded.
2. If the supply is an exempted supply.
3. If the refunded input tax on the goods and services is adjusted in accordance with the",0.98
Federal Decree by Law No. (8) of 2017 Concerning Value-Added Tax (VAT).pdf,12,citation,,,federal_decree_law_2017,Federal Decree-Law of 2017 on Value-Added Tax (VAT) 12,0.95
Federal Decree by Law No. (8) of 2017 Concerning Value-Added Tax (VAT).pdf,12,term_definition,"State or in one of the Applying States
shall register for the Tax if","a. The value of the supplies set forth in Article (19) hereunder exceeds, during the
previous (12) twelve-month period, the Mandatory Registration Threshold; or
b. It is expected that the value of the supplies set forth in Article (19) hereunder will
exceed the Mandatory Registration Threshold during the next (30) thirty days.
7. Every Person who does not have a Place of Residence in the State or in one of the Applying",state_or_in_one_of_the_applying_states_shall_register_for_the_tax_if,"State or in one of the Applying States
shall register for the Tax if : a. The value of the supplies set forth in Article (19) hereunder exceeds, during the
previous (12) twelve-month period, the Mandatory Registration Threshold; or
b. It is expected that the value of the supplies set forth in Article (19) hereunder will
exceed the Mandatory Registration Threshold during the next (30) thirty days.
7. Every Person who does not have a Place of Residence in the State or in one of the Applying",0.98
Federal Decree by Law No. (8) of 2017 Concerning Value-Added Tax (VAT).pdf,13,citation,,,federal_decree_law_2017,Federal Decree-Law of 2017 on Value-Added Tax (VAT) 13,0.95
Federal Decree by Law No. (8) of 2017 Concerning Value-Added Tax (VAT).pdf,14,citation,,,cabinet_resolution_2,Cabinet resolution referred to in Clause (2) of,0.95
Federal Decree by Law No. (8) of 2017 Concerning Value-Added Tax (VAT).pdf,14,citation,,,cabinet_resolution,Cabinet resolution to be issued upon the proposal of the,0.95
Federal Decree by Law No. (8) of 2017 Concerning Value-Added Tax (VAT).pdf,14,citation,,,federal_decree_law_2017,Federal Decree-Law of 2017 on Value-Added Tax (VAT) 14,0.95
Federal Decree by Law No. (8) of 2017 Concerning Value-Added Tax (VAT).pdf,14,term_definition,"Part
may apply for the tax registration voluntarily in the following cases","1. If such person proves, at the end of any given month, that the value of supplies set forth
in Article (19) hereof or the taxable expenses incurred during the previous twelve months
has exceeded the Voluntary Registration Threshold.
a. If it is expected, at any time, that the value of supplies set forth in Article (19) hereof or the
taxable expenses to be incurred during the next thirty days will exceed the Voluntary",part_may_apply_for_the_tax_registration_voluntarily_in_the_following_cases,"Part
may apply for the tax registration voluntarily in the following cases : 1. If such person proves, at the end of any given month, that the value of supplies set forth
in Article (19) hereof or the taxable expenses incurred during the previous twelve months
has exceeded the Voluntary Registration Threshold.
a. If it is expected, at any time, that the value of supplies set forth in Article (19) hereof or the
taxable expenses to be incurred during the next thirty days will exceed the Voluntary",0.98
